Timer,ULVAC.Stage1.Temp1,ULVAC.Stage2.Temp1,EN4.Power,EN4.Current,EN4.Volt,PLA5.Match.Load.Posi,PLA5.Match.Tune.Posi,PLA5.Match.Load.Pre,PLA5.Match.Tune.Pre,PLA5.Match.DCBias,SBRF5.Forward,SBRF5.Reflect,SBRF5.SetPower,PWESC.Volt1,PWESC.Volt2,OES.Data6,Line.Gauge.i,Ion.Gauge.i,Baratron.Gauge.i,Ar.MFC.i,Ar2.MFC.i,Ar.MFC.o,Ar2.MFC.o,PWPDS.Data,PWPDS.Data2,PWPDS.Data3,PWPDS.Data4,PWPDS.Data5,PWPDS.Data6,PWPDS.Data7,PWPDS.Data8
[2026.02.13 12:21:32],64.7,9,0,0.0,0,72.9,76.7,80,80,508,399,0,400,0,0,0.0,5.09E-03,5.50E-03,5.8,150,0,150,0,211844704,211836192,211982448,211793296,212057728,212048288,212000544,211791184
[2026.02.13 12:21:33],64.7,9,0,0.0,0,72.9,76.7,80,80,62,399,0,400,0,0,0.0,5.12E-03,5.38E-03,5.8,150,0,150,0,211845200,211871168,211942048,211772368,212060416,211981824,211945072,211792128
[2026.02.13 12:21:34],64.7,9,0,0.0,0,71.4,77.3,80,80,62,400,0,400,0,0,0.0,5.12E-03,5.46E-03,5.7,150,0,150,0,211838256,211869648,211957392,211772176,212097088,211968352,211944304,211790464
[2026.02.13 12:21:35],64.7,9,0,0.0,0,71.4,77.3,80,80,60,400,0,400,0,0,0.0,5.12E-03,5.42E-03,5.7,150,0,150,0,211845376,211859280,211950352,211779328,212059136,211978608,211935520,211790592
[2026.02.13 12:21:36],64.7,9,0,0.0,0,71.4,77.2,80,80,60,399,0,400,0,0,0.0,5.09E-03,5.54E-03,6.0,150,0,150,0,211840704,211875136,211973472,211771296,212100496,211995424,211961280,211792528
[2026.02.13 12:21:37],64.7,9,0,0.0,0,71.4,77.2,80,80,60,399,0,400,0,0,0.0,5.12E-03,5.46E-03,5.8,150,0,150,0,211844928,211883808,211955040,211778208,212095120,211999216,211948048,211793280
[2026.02.13 12:21:38],64.7,9,0,0.0,0,71.4,77.2,80,80,60,399,0,400,0,0,0.0,5.12E-03,5.54E-03,5.8,150,0,150,0,211842704,211869136,211943584,211774032,212054224,211971856,211933856,211792992
[2026.02.13 12:21:39],64.7,9,0,0.0,0,71.4,77.2,80,80,62,400,0,400,0,0,0.0,5.12E-03,5.46E-03,5.8,150,0,150,0,211836672,211871056,211956144,211771024,212084496,211968368,211939376,211792848
[2026.02.13 12:21:40],64.7,9,0,0.0,0,71.4,77.2,80,80,62,400,0,400,0,0,0.0,5.09E-03,5.50E-03,5.8,150,0,150,0,211844736,211876416,211951440,211776368,212076080,211973984,211940448,211791040
[2026.02.13 12:21:41],64.7,9,0,0.0,0,71.4,77.2,80,80,62,400,0,400,0,0,0.0,5.09E-03,5.50E-03,6.0,150,0,150,0,211839856,211867056,211955696,211766224,212080704,211957232,211937920,211792016
[2026.02.13 12:21:42],64.7,10,0,0.0,0,71.4,77.2,80,80,62,400,0,400,0,0,0.0,5.09E-03,5.54E-03,5.8,150,0,150,0,211843968,211894848,211962016,211772240,212114336,211982864,211945040,211791648
[2026.02.13 12:21:43],64.7,10,0,0.0,0,71.4,77.2,80,80,62,400,0,400,0,0,0.0,5.05E-03,5.50E-03,5.8,150,0,150,0,211843888,211883168,211957104,211778528,212106336,211990464,211936128,211790944
[2026.02.13 12:21:44],64.7,10,0,0.0,0,71.4,77.2,80,80,62,399,0,400,0,0,0.0,5.09E-03,5.54E-03,5.8,150,0,150,0,211838336,211865664,211953536,211767040,212085008,211962240,211934096,211792544
[2026.02.13 12:21:45],64.7,10,0,0.0,0,71.4,77.2,80,80,62,399,0,400,0,0,0.0,5.09E-03,5.46E-03,5.8,150,0,150,0,211833376,211870672,211956736,211767264,212074256,211964304,211943632,211792560
[2026.02.13 12:21:46],64.7,10,0,0.0,0,71.4,77.2,80,80,62,399,0,400,0,0,0.0,5.12E-03,5.54E-03,5.8,150,0,150,0,211843040,211871248,211954032,211781152,212057760,211972640,211926432,211792848
[2026.02.13 12:21:47],64.7,10,0,0.0,0,71.4,77.2,80,80,62,399,0,400,0,0,0.0,5.12E-03,5.46E-03,5.8,150,0,150,0,211837008,211873312,211950000,211767280,212082080,211958800,211937632,211791024
[2026.02.13 12:21:48],64.7,10,0,0.0,0,71.4,77.2,80,80,62,399,0,400,0,0,0.0,5.09E-03,5.42E-03,5.8,150,0,150,0,211842592,211873520,211942304,211776512,212058656,211973600,211930032,211792976
[2026.02.13 12:21:49],64.7,10,0,0.0,0,71.4,77.2,80,80,62,399,0,400,0,0,0.0,5.09E-03,5.46E-03,5.7,150,0,150,0,211841872,211864816,211948752,211777024,212079744,211979936,211931152,211792560
[2026.02.13 12:21:50],64.7,10,0,0.0,0,71.4,77.2,80,80,62,399,0,400,0,0,0.0,5.12E-03,5.42E-03,5.8,150,0,150,0,211843104,211888192,211972064,211771552,212112960,211991952,211951984,211790928
[2026.02.13 12:21:51],64.7,10,0,0.0,0,71.4,77.2,80,80,62,400,0,400,0,0,0.0,5.12E-03,5.54E-03,5.9,150,0,150,0,211842224,211872352,211947008,211776512,212068656,211977312,211932880,211790624
[2026.02.13 12:21:52],64.7,10,0,0.0,0,71.4,77.2,80,80,62,400,0,400,0,0,0.0,5.12E-03,5.50E-03,6.0,150,0,150,0,211841888,211872000,211950144,211766688,212086688,211957024,211931808,211792272
[2026.02.13 12:21:53],64.7,10,0,0.0,0,71.4,77.2,80,80,62,399,0,400,0,0,0.0,5.12E-03,5.42E-03,5.9,150,0,150,0,211835248,211869792,211955312,211770176,212085968,211977488,211934320,211792560
[2026.02.13 12:21:54],64.7,10,0,0.0,0,71.4,77.2,80,80,63,399,0,400,0,0,0.0,5.12E-03,5.46E-03,5.7,150,0,150,0,211841472,211861552,211947344,211776544,212056960,211977296,211923360,211792048
[2026.02.13 12:21:55],64.7,10,0,0.0,0,71.4,77.2,80,80,63,399,0,400,0,0,0.0,5.12E-03,5.46E-03,6.0,150,0,150,0,211839808,211868784,211942976,211766480,212086336,211963936,211929888,211792288
[2026.02.13 12:21:56],64.7,10,0,0.0,0,71.4,77.2,80,80,62,400,0,400,0,0,0.0,5.12E-03,5.54E-03,5.7,150,0,150,0,211840416,211866832,211955552,211766368,212077680,211961168,211933872,211792096
[2026.02.13 12:21:57],64.7,10,0,0.0,0,71.4,77.2,80,80,62,400,0,400,0,0,0.0,5.12E-03,5.50E-03,5.8,150,0,150,0,211841184,211867328,211944560,211775632,212059600,211976304,211926768,211791520
[2026.02.13 12:21:58],64.7,10,0,0.0,0,71.4,77.2,80,80,63,399,0,400,0,0,0.0,5.12E-03,5.46E-03,5.9,150,0,150,0,211843792,211868240,211946544,211766032,212083584,211959648,211917200,211791616
[2026.02.13 12:21:59],64.7,10,0,0.0,0,71.4,77.2,80,80,63,399,0,400,0,0,0.0,5.12E-03,5.46E-03,5.7,150,0,150,0,211833456,211868320,211958304,211767424,212083120,211960128,211912256,211791792
[2026.02.13 12:22:00],64.7,10,0,0.0,0,71.4,77.2,80,80,62,400,0,400,0,0,0.0,5.12E-03,5.42E-03,5.9,150,0,150,0,211842480,211864880,211951088,211775360,212079936,211982864,211891808,211791344
[2026.02.13 12:22:01],64.7,10,0,0.0,0,71.4,77.2,80,80,62,400,0,400,0,0,0.0,5.12E-03,5.50E-03,5.7,150,0,150,0,211840128,211870160,211950624,211770672,212081936,211960416,211907440,211793040
[2026.02.13 12:22:02],64.7,10,0,0.0,0,71.4,77.2,80,80,62,400,0,400,0,0,0.0,5.12E-03,5.46E-03,5.9,150,0,150,0,211842304,211879840,211958448,211783888,212109472,212005248,211934464,211792784
[2026.02.13 12:22:03],64.7,10,0,0.0,0,71.4,77.2,80,80,62,400,0,400,0,0,0.0,5.12E-03,5.46E-03,5.8,150,0,150,0,211833360,211863824,211955376,211774592,212082256,211953600,211927872,211793200
[2026.02.13 12:22:04],64.7,10,0,0.0,0,71.4,77.2,80,80,63,400,0,400,0,0,0.0,5.12E-03,5.54E-03,5.7,150,0,150,0,211831856,211865840,211953504,211772912,212070384,211963728,211937552,211793296
[2026.02.13 12:22:05],64.7,10,0,0.0,0,71.4,77.2,80,80,63,399,0,400,0,0,0.0,5.12E-03,5.46E-03,5.7,150,0,150,0,211839456,211861136,211949600,211783328,212053696,211962896,211912752,211792704
[2026.02.13 12:22:06],64.7,10,0,0.0,0,71.4,77.2,80,80,63,399,0,400,0,0,0.0,5.12E-03,5.42E-03,5.8,150,0,150,0,211832176,211864816,211949424,211768640,212073232,211958800,211931792,211795296
[2026.02.13 12:22:07],64.7,10,0,0.0,0,71.4,77.2,80,80,63,399,0,400,0,0,0.0,5.12E-03,5.54E-03,5.8,150,0,150,0,211841088,211873408,211955600,211780144,212066752,211979840,211925984,211794480
[2026.02.13 12:22:08],64.7,10,0,0.0,0,71.4,77.2,80,80,63,400,0,400,0,0,0.0,5.09E-03,5.34E-03,5.9,150,0,150,0,211843344,211881712,211953488,211779808,212111808,212007088,211942752,211794640
[2026.02.13 12:22:09],64.7,10,0,0.0,0,71.4,77.2,80,80,63,400,0,400,0,0,0.0,5.12E-03,5.34E-03,5.7,150,0,150,0,211833472,211869696,211954096,211764240,212070912,211960016,211930832,211793520
[2026.02.13 12:22:10],64.7,10,0,0.0,0,71.4,77.2,80,80,60,399,0,400,0,0,0.0,5.12E-03,5.46E-03,6.0,150,0,150,0,211843232,211875712,211947792,211775824,212083856,211989344,211937936,211795968
[2026.02.13 12:22:11],64.7,10,0,0.0,0,71.4,77.2,80,80,60,399,0,400,0,0,0.0,5.12E-03,5.46E-03,5.9,150,0,150,0,211837696,211868080,211955264,211765600,212078480,211974640,211933808,211794480
[2026.02.13 12:22:12],64.7,10,0,0.0,0,71.4,77.2,80,80,58,399,0,400,0,0,0.0,5.12E-03,5.46E-03,5.7,150,0,150,0,211841552,211860240,211943616,211774960,212057584,211975664,211920464,211793488
[2026.02.13 12:22:13],64.7,10,0,0.0,0,71.4,77.2,80,80,58,399,0,400,0,0,0.0,5.12E-03,5.42E-03,5.8,150,0,150,0,211840752,211872800,211949120,211776336,212061200,211979520,211920096,211794032
[2026.02.13 12:22:14],64.7,10,0,0.0,0,71.4,77.2,80,80,62,399,0,400,0,0,0.0,5.12E-03,5.42E-03,5.9,150,0,150,0,211841280,211865248,211954016,211767024,212083904,211949728,211924448,211794480
[2026.02.13 12:22:15],64.7,10,0,0.0,0,71.4,77.2,80,80,62,400,0,400,0,0,0.0,5.12E-03,5.42E-03,5.7,150,0,150,0,211841872,211867424,211944720,211773344,212053664,211965888,211918112,211794464
[2026.02.13 12:22:16],64.7,10,0,0.0,0,71.4,77.2,80,80,62,400,0,400,0,0,0.0,5.12E-03,5.50E-03,5.8,150,0,150,0,211842704,211862256,211944816,211773808,212066144,211972912,211924960,211794640
[2026.02.13 12:22:17],64.7,10,0,0.0,0,71.4,77.2,80,80,62,400,0,400,0,0,0.0,5.12E-03,5.38E-03,5.9,150,0,150,0,211837024,211867536,211956192,211765728,212084256,211971024,211929696,211794272
[2026.02.13 12:22:18],64.7,10,0,0.0,0,71.4,77.2,80,80,60,400,0,400,0,0,0.0,5.12E-03,5.38E-03,6.0,150,0,150,0,211841488,211869232,211951952,211774976,212054848,211970096,211914448,211794816
[2026.02.13 12:22:19],64.7,10,0,0.0,0,71.4,77.2,80,80,60,400,0,400,0,0,0.0,5.09E-03,5.34E-03,5.8,150,0,150,0,211836816,211882608,211954960,211773952,212096384,211975184,211929744,211795168
[2026.02.13 12:22:20],64.7,10,0,0.0,0,71.4,77.2,80,80,63,399,0,400,0,0,0.0,5.12E-03,5.42E-03,5.8,150,0,150,0,211838928,211863072,211946720,211779872,212052144,211963024,211913888,211794592
[2026.02.13 12:22:21],64.7,10,0,0.0,0,71.4,77.1,80,80,63,399,0,400,0,0,0.0,5.09E-03,5.42E-03,5.8,150,0,150,0,211839696,211859264,211938704,211774256,212070384,211963072,211927376,211796832
[2026.02.13 12:22:22],64.7,10,0,0.0,0,71.4,77.1,80,80,62,400,0,400,0,0,0.0,5.12E-03,5.34E-03,5.9,150,0,150,0,211831264,211865168,211957312,211771376,212068880,211957856,211932480,211795696
[2026.02.13 12:22:23],64.7,10,0,0.0,0,71.4,77.1,80,80,62,400,0,400,0,0,0.0,5.12E-03,5.46E-03,5.9,150,0,150,0,211842560,211868624,211949520,211774400,212079632,211971872,211925296,211794256
[2026.02.13 12:22:24],64.7,10,0,0.0,0,71.4,77.1,80,80,62,400,0,400,0,0,0.0,5.12E-03,5.42E-03,5.8,150,0,150,0,211839376,211862896,211958656,211779824,212053632,211965296,211922352,211796032
[2026.02.13 12:22:25],64.7,10,0,0.0,0,71.4,77.1,80,80,62,400,0,400,0,0,0.0,5.12E-03,5.38E-03,5.9,150,0,150,0,211840992,211872208,211945680,211775904,212071184,211968544,211926384,211796128
[2026.02.13 12:22:26],64.7,10,0,0.0,0,71.4,77.1,80,80,62,400,0,400,0,0,0.0,5.12E-03,5.34E-03,5.8,150,0,150,0,211840896,211868384,211950272,211769744,212068992,211973296,211924832,211794096
[2026.02.13 12:22:27],64.7,11,0,0.0,0,71.4,77.1,80,80,62,400,0,400,0,0,0.0,5.12E-03,5.38E-03,5.8,150,0,150,0,211841376,211869120,211945488,211770368,212083760,211963584,211927904,211793728
[2026.02.13 12:22:28],64.7,11,0,0.0,0,71.4,77.1,80,80,62,400,0,400,0,0,0.0,5.12E-03,5.34E-03,5.8,150,0,150,0,211841040,211865392,211948624,211775216,212062496,211977392,211915008,211794544
[2026.02.13 12:22:29],64.7,11,0,0.0,0,71.4,77.1,80,80,62,399,0,400,0,0,0.0,5.12E-03,5.46E-03,5.8,150,0,150,0,211835632,211865088,211957200,211773616,212065584,211964736,211935824,211793904
[2026.02.13 12:22:30],64.7,11,0,0.0,0,71.4,77.1,80,80,62,399,0,400,0,0,0.0,5.09E-03,5.34E-03,5.9,150,0,150,0,211844512,211876816,211951440,211766144,212081248,211968160,211927552,211794832
[2026.02.13 12:22:31],64.7,11,0,0.0,0,71.4,77.1,80,80,62,399,0,400,0,0,0.0,5.12E-03,5.38E-03,5.8,94,0,0,0,211831328,211869040,211948896,211765248,212073200,211954288,211933680,211795776
[2026.02.13 12:22:32],64.7,11,0,0.0,0,71.4,77.1,80,80,62,399,0,400,0,0,0.0,5.12E-03,7.44E-05,0.0,8,0,0,0,211841472,211871904,211948144,211771968,212075088,211971968,211921792,211795120
[2026.02.13 12:22:33],64.7,11,0,0.0,0,71.4,77.1,80,80,0,399,0,0,0,0,0.0,5.12E-03,8.33E-06,0.0,4,0,0,0,211737360,211746592,211738816,211735472,211743888,211743296,211736800,211741808
[2026.02.13 12:22:34],64.7,11,0,0.0,0,80.0,80.0,80,80,0,399,0,0,0,0,0.0,5.12E-03,5.35E-06,0.0,2,0,0,0,211737296,211742528,211739344,211735488,211744672,211743312,211736272,211742624
[2026.02.13 12:22:35],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,3.76E-06,0.0,0,0,0,0,211737792,211752880,211739552,211736832,211742736,211744528,211735280,211741408
[2026.02.13 12:22:36],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,3.21E-06,0.0,0,0,0,0,211738416,211744672,211739552,211736336,211744688,211744832,211735296,211742432
[2026.02.13 12:22:37],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,2.85E-06,0.0,0,0,0,0,211736752,211744128,211740176,211736144,211744448,211745200,211737056,211741968
[2026.02.13 12:22:38],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,2.64E-06,0.0,0,0,0,0,211736832,211750048,211739056,211736960,211744720,211743760,211737424,211741792
[2026.02.13 12:22:39],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,2.45E-06,0.0,0,0,0,0,211733968,211741792,211738736,211735760,211744352,211745712,211738480,211744128
[2026.02.13 12:22:40],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,2.28E-06,0.0,0,0,0,0,211736160,211746416,211737440,211736096,211743584,211745408,211739296,211744928
[2026.02.13 12:22:41],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,2.18E-06,0.0,0,0,0,0,211739328,211748880,211737712,211737136,211745184,211744320,211740240,211743152
[2026.02.13 12:22:42],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,2.07E-06,0.0,0,0,0,0,211738032,211744256,211738816,211737472,211745856,211743648,211741872,211739712
[2026.02.13 12:22:43],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.97E-06,0.0,0,0,0,0,211737568,211750944,211739104,211736160,211745744,211745264,211740096,211741216
[2026.02.13 12:22:44],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.92E-06,0.0,0,0,0,0,211737312,211747840,211738368,211736144,211745760,211746016,211742480,211742336
[2026.02.13 12:22:45],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.86E-06,0.0,0,0,0,0,211734576,211751872,211739472,211737072,211744080,211744928,211740080,211743520
[2026.02.13 12:22:46],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.79E-06,0.0,0,0,0,0,211736400,211749504,211739248,211736560,211743744,211744672,211742800,211742416
[2026.02.13 12:22:47],64.7,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.74E-06,0.0,0,0,0,0,211740400,211743952,211739520,211738496,211745376,211744928,211743968,211743040
[2026.02.13 12:22:48],64.4,11,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.69E-06,0.0,0,0,0,0,211737296,211743872,211738880,211737424,211745008,211744128,211743984,211741232
[2026.02.13 12:22:49],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.66E-06,0.0,0,0,0,0,211737184,211745360,211740224,211737248,211745952,211744512,211744368,211741040
[2026.02.13 12:22:50],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.09E-03,1.61E-06,0.0,0,0,0,0,211736912,211745168,211738464,211736752,211744144,211744752,211744144,211740624
[2026.02.13 12:22:51],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.55E-06,0.0,0,0,0,0,211738080,211743792,211737968,211736496,211745472,211744496,211744064,211742192
[2026.02.13 12:22:52],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.53E-06,0.0,0,0,0,0,211738000,211748112,211737984,211741072,211745824,211745776,211744016,211741152
[2026.02.13 12:22:53],64.4,10,0,0.0,0,80.0,80.0,80,80,0,0,0,0,0,0,0.0,5.12E-03,1.51E-06,0.0,0,0,0,0,211737776,211743744,211738528,211739392,211744944,211745088,211744640,211743504
